symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2025-06-16 14:09:00+00:00,603.09,603.18,603.0,603.01,3005.0,40.0,603.085587
SPY,2025-06-16 14:10:00+00:00,603.04,603.18,603.04,603.13,6260.0,37.0,603.137273
SPY,2025-06-16 14:11:00+00:00,603.16,603.265,603.04,603.265,1941.0,28.0,603.149456
SPY,2025-06-16 14:12:00+00:00,603.29,603.61,603.29,603.6,3310.0,32.0,603.487188
SPY,2025-06-16 14:13:00+00:00,603.59,603.66,603.45,603.55,2326.0,23.0,603.555517
SPY,2025-06-16 14:14:00+00:00,603.61,603.69,603.6,603.68,4169.0,30.0,603.649055
SPY,2025-06-16 14:15:00+00:00,603.555,603.66,603.51,603.605,5236.0,56.0,603.619232
SPY,2025-06-16 14:16:00+00:00,603.6,603.615,603.505,603.52,5305.0,47.0,603.557454
SPY,2025-06-16 14:17:00+00:00,603.605,603.7,603.605,603.625,2443.0,23.0,603.641012
SPY,2025-06-16 14:18:00+00:00,603.75,604.0,603.72,604.0,4253.0,62.0,603.76813
SPY,2025-06-16 14:19:00+00:00,603.96,603.99,603.89,603.96,3054.0,37.0,603.956604
SPY,2025-06-16 14:20:00+00:00,603.94,603.995,603.92,603.93,3226.0,37.0,603.968413
SPY,2025-06-16 14:21:00+00:00,603.945,604.01,603.945,604.01,2075.0,25.0,603.989308
SPY,2025-06-16 14:22:00+00:00,604.07,604.08,603.92,603.92,2661.0,30.0,604.033313
SPY,2025-06-16 14:23:00+00:00,603.93,603.93,603.79,603.81,5459.0,45.0,603.842571
SPY,2025-06-16 14:24:00+00:00,603.93,604.05,603.93,603.96,2334.0,33.0,603.998889
SPY,2025-06-16 14:25:00+00:00,603.99,603.99,603.81,603.89,2608.0,30.0,603.883902
SPY,2025-06-16 14:26:00+00:00,603.85,603.98,603.8,603.98,1824.0,30.0,603.895938
SPY,2025-06-16 14:27:00+00:00,603.97,604.0,603.88,603.955,2630.0,31.0,603.93242
SPY,2025-06-16 14:28:00+00:00,604.035,604.15,604.035,604.13,4930.0,41.0,604.10137
SPY,2025-06-16 14:29:00+00:00,604.13,604.155,604.02,604.02,4492.0,36.0,604.123875
SPY,2025-06-16 14:30:00+00:00,604.08,604.19,604.08,604.14,2302.0,32.0,604.135272
SPY,2025-06-16 14:31:00+00:00,604.15,604.15,604.1,604.11,1424.0,15.0,604.115085
SPY,2025-06-16 14:32:00+00:00,604.11,604.34,604.11,604.29,2942.0,35.0,604.256429
SPY,2025-06-16 14:33:00+00:00,604.33,604.45,604.25,604.26,3984.0,38.0,604.316486
SPY,2025-06-16 14:34:00+00:00,604.28,604.375,604.26,604.27,3115.0,39.0,604.319022
SPY,2025-06-16 14:35:00+00:00,604.345,604.36,604.19,604.275,2752.0,34.0,604.289849
SPY,2025-06-16 14:36:00+00:00,604.315,604.38,603.96,603.96,11027.0,80.0,604.109969
SPY,2025-06-16 14:37:00+00:00,604.21,604.21,603.85,603.905,3968.0,46.0,603.949175
SPY,2025-06-16 14:38:00+00:00,603.95,603.98,603.82,603.84,699.0,12.0,603.903333
SPY,2025-06-16 14:39:00+00:00,603.92,604.0,603.92,604.0,1296.0,23.0,603.972528
SPY,2025-06-16 14:40:00+00:00,604.01,604.02,603.78,603.78,2328.0,32.0,603.876389
SPY,2025-06-16 14:41:00+00:00,603.81,603.84,603.72,603.8,1646.0,18.0,603.8
SPY,2025-06-16 14:42:00+00:00,603.77,603.9,603.76,603.89,6398.0,56.0,603.817651
SPY,2025-06-16 14:43:00+00:00,603.86,604.12,603.86,604.09,4904.0,49.0,604.001263
SPY,2025-06-16 14:44:00+00:00,604.125,604.24,604.125,604.2,3996.0,48.0,604.198444
SPY,2025-06-16 14:45:00+00:00,604.165,604.26,604.13,604.22,3229.0,35.0,604.186803
SPY,2025-06-16 14:46:00+00:00,604.26,604.32,604.21,604.22,4824.0,46.0,604.267201
SPY,2025-06-16 14:47:00+00:00,604.22,604.22,604.06,604.135,4093.0,43.0,604.137778
SPY,2025-06-16 14:48:00+00:00,604.125,604.13,603.98,603.98,6770.0,40.0,604.082835
SPY,2025-06-16 14:49:00+00:00,604.01,604.04,603.89,603.93,6716.0,46.0,604.006827
SPY,2025-06-16 14:50:00+00:00,603.93,603.97,603.87,603.875,5530.0,64.0,603.915751
SPY,2025-06-16 14:51:00+00:00,603.845,604.005,603.815,603.955,2360.0,26.0,603.923109
SPY,2025-06-16 14:52:00+00:00,603.985,604.005,603.885,604.005,2537.0,30.0,603.914343
SPY,2025-06-16 14:53:00+00:00,604.015,604.11,604.015,604.06,1669.0,24.0,604.068831
SPY,2025-06-16 14:54:00+00:00,604.06,604.06,603.86,603.86,2372.0,36.0,603.946667
SPY,2025-06-16 14:55:00+00:00,603.95,603.95,603.84,603.94,1391.0,22.0,603.9
SPY,2025-06-16 14:56:00+00:00,603.855,603.855,603.79,603.79,377.0,13.0,603.831667
SPY,2025-06-16 14:57:00+00:00,603.905,603.91,603.835,603.855,2417.0,26.0,603.89154
SPY,2025-06-16 14:58:00+00:00,603.82,603.82,603.71,603.78,1567.0,26.0,603.764091
SPY,2025-06-16 14:59:00+00:00,603.745,603.92,603.74,603.92,1046.0,21.0,603.816429
SPY,2025-06-16 15:00:00+00:00,603.93,603.965,603.83,603.955,1524.0,27.0,603.909919
SPY,2025-06-16 15:01:00+00:00,603.865,604.08,603.865,604.04,3758.0,33.0,603.974188
SPY,2025-06-16 15:02:00+00:00,604.015,604.07,603.92,604.05,5637.0,40.0,603.97821
SPY,2025-06-16 15:03:00+00:00,604.025,604.025,603.61,603.61,1158.0,22.0,603.836111
SPY,2025-06-16 15:04:00+00:00,603.58,603.76,603.58,603.76,3822.0,46.0,603.713194
SPY,2025-06-16 15:05:00+00:00,603.76,603.79,603.5,603.54,3842.0,42.0,603.679875
SPY,2025-06-16 15:06:00+00:00,603.555,603.72,603.555,603.68,1802.0,25.0,603.618177
SPY,2025-06-16 15:07:00+00:00,603.57,603.62,603.56,603.56,1711.0,24.0,603.586333
SPY,2025-06-16 15:08:00+00:00,603.48,603.51,603.48,603.51,931.0,9.0,603.498571
SPY,2025-06-16 15:09:00+00:00,603.53,603.55,603.49,603.49,890.0,14.0,603.525848
SPY,2025-06-16 15:10:00+00:00,603.53,603.73,603.52,603.73,3435.0,40.0,603.631885
SPY,2025-06-16 15:11:00+00:00,603.72,603.72,603.565,603.585,4979.0,62.0,603.636825
SPY,2025-06-16 15:12:00+00:00,603.57,603.615,603.51,603.61,8737.0,71.0,603.554969
SPY,2025-06-16 15:13:00+00:00,603.62,603.665,603.555,603.63,9138.0,81.0,603.597738
SPY,2025-06-16 15:14:00+00:00,603.58,603.68,603.51,603.68,5601.0,72.0,603.573376
SPY,2025-06-16 15:15:00+00:00,603.7,603.91,603.7,603.77,4831.0,63.0,603.813424
SPY,2025-06-16 15:16:00+00:00,603.77,603.77,603.6,603.7,4987.0,57.0,603.693551
SPY,2025-06-16 15:17:00+00:00,603.68,603.85,603.65,603.85,4676.0,59.0,603.752197
SPY,2025-06-16 15:18:00+00:00,603.85,604.04,603.84,603.96,5487.0,66.0,603.954231
SPY,2025-06-16 15:19:00+00:00,603.95,603.95,603.87,603.87,1713.0,25.0,603.916163
SPY,2025-06-16 15:20:00+00:00,603.86,603.86,603.755,603.755,1575.0,21.0,603.831978
SPY,2025-06-16 15:21:00+00:00,603.86,604.02,603.86,604.015,1493.0,26.0,603.943077
SPY,2025-06-16 15:22:00+00:00,604.075,604.075,603.91,603.94,2401.0,29.0,603.971426
SPY,2025-06-16 15:23:00+00:00,603.925,603.925,603.82,603.83,1672.0,21.0,603.870483
SPY,2025-06-16 15:24:00+00:00,603.92,604.0,603.92,604.0,2912.0,36.0,603.967791
SPY,2025-06-16 15:25:00+00:00,603.99,604.05,603.8,603.81,5088.0,57.0,603.913505
SPY,2025-06-16 15:26:00+00:00,603.82,603.82,603.44,603.48,4616.0,61.0,603.571387
SPY,2025-06-16 15:27:00+00:00,603.43,603.51,603.27,603.35,3780.0,42.0,603.394416
SPY,2025-06-16 15:28:00+00:00,603.34,603.46,603.32,603.46,2215.0,27.0,603.398947
SPY,2025-06-16 15:29:00+00:00,603.43,603.43,603.31,603.31,1506.0,23.0,603.346923
SPY,2025-06-16 15:30:00+00:00,603.44,603.51,603.345,603.51,1594.0,20.0,603.405
SPY,2025-06-16 15:31:00+00:00,603.58,603.58,603.4,603.52,1493.0,32.0,603.4575
SPY,2025-06-16 15:32:00+00:00,603.425,603.425,603.325,603.35,3060.0,31.0,603.365717
SPY,2025-06-16 15:33:00+00:00,603.37,603.425,603.31,603.41,3202.0,29.0,603.399948
SPY,2025-06-16 15:34:00+00:00,603.395,603.46,603.395,603.445,3409.0,24.0,603.439853
SPY,2025-06-16 15:35:00+00:00,603.45,603.45,603.25,603.31,1915.0,32.0,603.35358
SPY,2025-06-16 15:36:00+00:00,603.295,603.54,603.295,603.54,2026.0,25.0,603.429111
SPY,2025-06-16 15:37:00+00:00,603.56,603.68,603.4,603.54,2780.0,47.0,603.610227
SPY,2025-06-16 15:38:00+00:00,603.65,603.68,603.43,603.61,3370.0,49.0,603.53807
SPY,2025-06-16 15:39:00+00:00,603.59,603.59,603.47,603.51,1358.0,26.0,603.5275
SPY,2025-06-16 15:40:00+00:00,603.505,603.63,603.505,603.58,3371.0,29.0,603.521493
SPY,2025-06-16 15:41:00+00:00,603.6,603.615,603.54,603.61,2468.0,35.0,603.585
SPY,2025-06-16 15:42:00+00:00,603.505,603.565,603.49,603.535,1784.0,21.0,603.541615
SPY,2025-06-16 15:43:00+00:00,603.645,603.685,603.64,603.685,784.0,17.0,603.653333
SPY,2025-06-16 15:44:00+00:00,603.6,603.6,603.51,603.525,1849.0,26.0,603.550313
SPY,2025-06-16 15:45:00+00:00,603.53,603.61,603.5,603.555,2417.0,30.0,603.537009
SPY,2025-06-16 15:46:00+00:00,603.575,603.82,603.575,603.82,1899.0,28.0,603.680639
SPY,2025-06-16 15:47:00+00:00,603.78,603.8,603.75,603.8,318.0,10.0,603.776667
SPY,2025-06-16 15:48:00+00:00,603.78,603.78,603.73,603.735,725.0,13.0,603.750833
SPY,2025-06-16 15:49:00+00:00,603.67,603.71,603.64,603.64,970.0,13.0,603.69625
SPY,2025-06-16 15:50:00+00:00,603.62,603.68,603.58,603.64,987.0,14.0,603.631614
SPY,2025-06-16 15:51:00+00:00,603.65,603.65,603.5,603.5,5203.0,53.0,603.53516
SPY,2025-06-16 15:52:00+00:00,603.475,603.49,603.3,603.36,6567.0,48.0,603.398842
SPY,2025-06-16 15:53:00+00:00,603.38,603.38,603.28,603.32,5429.0,53.0,603.318351
SPY,2025-06-16 15:54:00+00:00,603.32,603.37,603.2,603.23,2146.0,26.0,603.275324
SPY,2025-06-16 15:55:00+00:00,603.24,603.29,603.23,603.26,2010.0,30.0,603.263529
SPY,2025-06-16 15:56:00+00:00,603.265,603.265,602.81,603.03,6691.0,97.0,602.999718
SPY,2025-06-16 15:57:00+00:00,602.97,603.14,602.94,603.08,3181.0,42.0,603.036905
SPY,2025-06-16 15:58:00+00:00,603.05,603.17,603.05,603.14,1307.0,23.0,603.13875
SPY,2025-06-16 15:59:00+00:00,603.16,603.285,603.13,603.13,3330.0,32.0,603.213801
SPY,2025-06-16 16:00:00+00:00,603.14,603.29,603.14,603.23,2262.0,36.0,603.234118
SPY,2025-06-16 16:01:00+00:00,603.305,603.305,603.04,603.04,843.0,15.0,603.156429
SPY,2025-06-16 16:02:00+00:00,603.01,603.025,602.98,602.985,1152.0,19.0,602.99875
SPY,2025-06-16 16:03:00+00:00,602.98,602.98,602.88,602.9,2617.0,36.0,602.933943
SPY,2025-06-16 16:04:00+00:00,602.9,603.005,602.86,603.005,984.0,23.0,602.932143
SPY,2025-06-16 16:05:00+00:00,603.06,603.06,602.89,602.89,985.0,20.0,603.010094
SPY,2025-06-16 16:06:00+00:00,602.925,603.03,602.925,603.02,1420.0,16.0,602.980769
SPY,2025-06-16 16:07:00+00:00,602.985,603.07,602.87,603.07,1048.0,18.0,602.96
SPY,2025-06-16 16:08:00+00:00,603.125,603.135,603.095,603.095,597.0,14.0,603.122658
SPY,2025-06-16 16:10:00+00:00,603.08,603.09,603.08,603.08,418.0,8.0,603.083215
SPY,2025-06-16 16:11:00+00:00,603.11,603.16,603.11,603.15,1662.0,18.0,603.146071
SPY,2025-06-16 16:12:00+00:00,603.25,603.25,603.25,603.25,258.0,11.0,603.25
SPY,2025-06-16 16:13:00+00:00,603.29,603.39,603.29,603.39,2295.0,29.0,603.345999
SPY,2025-06-16 16:14:00+00:00,603.305,603.31,603.29,603.29,558.0,13.0,603.301701
SPY,2025-06-16 16:15:00+00:00,603.17,603.325,603.165,603.325,863.0,19.0,603.226667
SPY,2025-06-16 16:17:00+00:00,603.38,603.565,603.38,603.53,1263.0,31.0,603.487143
SPY,2025-06-16 16:18:00+00:00,603.56,603.58,603.555,603.555,407.0,15.0,603.565
SPY,2025-06-16 16:19:00+00:00,603.49,603.5,603.47,603.47,960.0,16.0,603.491667
SPY,2025-06-16 16:20:00+00:00,603.38,603.505,603.38,603.5,778.0,16.0,603.483824
SPY,2025-06-16 16:21:00+00:00,603.51,603.58,603.5,603.58,1746.0,23.0,603.539333
SPY,2025-06-16 16:22:00+00:00,603.59,603.66,603.59,603.64,795.0,17.0,603.638
SPY,2025-06-16 16:23:00+00:00,603.51,603.58,603.4,603.4,2500.0,35.0,603.500526
SPY,2025-06-16 16:24:00+00:00,603.4,603.405,603.22,603.315,2546.0,35.0,603.303757
SPY,2025-06-16 16:25:00+00:00,603.31,603.31,603.14,603.15,1010.0,17.0,603.234393
SPY,2025-06-16 16:26:00+00:00,603.12,603.12,602.99,602.99,442.0,10.0,603.045
SPY,2025-06-16 16:27:00+00:00,603.025,603.095,602.97,602.985,6823.0,41.0,603.004877
SPY,2025-06-16 16:28:00+00:00,602.99,603.17,602.905,603.13,10090.0,81.0,603.050073
SPY,2025-06-16 16:29:00+00:00,603.16,603.16,603.04,603.04,766.0,20.0,603.097
SPY,2025-06-16 16:30:00+00:00,603.09,603.09,603.03,603.07,1297.0,24.0,603.057545
SPY,2025-06-16 16:31:00+00:00,603.015,603.1,603.015,603.1,643.0,10.0,603.05
SPY,2025-06-16 16:32:00+00:00,603.035,603.19,603.035,603.13,1212.0,14.0,603.080909
SPY,2025-06-16 16:33:00+00:00,603.19,603.2,603.1,603.1,1615.0,16.0,603.13426
SPY,2025-06-16 16:34:00+00:00,603.1,603.11,603.0,603.0,1822.0,22.0,603.083889
SPY,2025-06-16 16:35:00+00:00,602.94,602.98,602.86,602.86,2306.0,30.0,602.934222
SPY,2025-06-16 16:36:00+00:00,602.85,603.02,602.81,603.02,2610.0,32.0,602.888412
SPY,2025-06-16 16:37:00+00:00,603.05,603.18,603.02,603.02,1136.0,24.0,603.09
SPY,2025-06-16 16:38:00+00:00,603.05,603.05,602.92,603.05,4140.0,49.0,603.002426
SPY,2025-06-16 16:39:00+00:00,603.04,603.06,602.95,602.98,3444.0,37.0,603.000629
SPY,2025-06-16 16:40:00+00:00,602.94,602.95,602.85,602.85,2913.0,35.0,602.903616
SPY,2025-06-16 16:41:00+00:00,602.87,602.99,602.805,602.84,2268.0,23.0,602.903538
SPY,2025-06-16 16:42:00+00:00,602.835,602.835,602.69,602.82,1231.0,21.0,602.770455
SPY,2025-06-16 16:43:00+00:00,602.81,602.86,602.64,602.71,1138.0,23.0,602.730219
SPY,2025-06-16 16:44:00+00:00,602.72,602.72,602.58,602.59,2906.0,45.0,602.631429
SPY,2025-06-16 16:45:00+00:00,602.56,602.63,602.52,602.59,1385.0,19.0,602.584615
SPY,2025-06-16 16:46:00+00:00,602.59,602.79,602.56,602.79,1675.0,26.0,602.693214
SPY,2025-06-16 16:47:00+00:00,602.775,602.88,602.77,602.875,2709.0,28.0,602.811291
SPY,2025-06-16 16:48:00+00:00,602.835,602.85,602.7,602.805,2439.0,15.0,602.800009
SPY,2025-06-16 16:49:00+00:00,602.73,602.73,602.695,602.71,3493.0,19.0,602.713824
SPY,2025-06-16 16:50:00+00:00,602.69,602.795,602.675,602.795,1587.0,17.0,602.726
SPY,2025-06-16 16:51:00+00:00,602.76,602.9,602.76,602.9,1364.0,23.0,602.83875
SPY,2025-06-16 16:52:00+00:00,602.9,603.05,602.9,603.05,2598.0,34.0,602.985652
SPY,2025-06-16 16:53:00+00:00,603.03,603.18,603.03,603.18,1612.0,20.0,603.152308
SPY,2025-06-16 16:54:00+00:00,603.09,603.1,602.99,603.02,1399.0,17.0,603.058636
SPY,2025-06-16 16:55:00+00:00,603.045,603.06,602.95,602.965,2216.0,18.0,603.004545
SPY,2025-06-16 16:56:00+00:00,602.99,602.99,602.89,602.95,1494.0,22.0,602.939231
SPY,2025-06-16 16:57:00+00:00,602.79,602.79,602.79,602.79,295.0,13.0,602.79
SPY,2025-06-16 16:58:00+00:00,602.86,602.86,602.7,602.71,1916.0,28.0,602.792152
SPY,2025-06-16 16:59:00+00:00,602.61,602.745,602.61,602.745,1825.0,32.0,602.677931
SPY,2025-06-16 17:00:00+00:00,602.725,602.765,602.69,602.765,751.0,14.0,602.734
SPY,2025-06-16 17:01:00+00:00,602.7,602.7,602.7,602.7,253.0,14.0,602.7
SPY,2025-06-16 17:02:00+00:00,602.72,602.72,602.72,602.72,374.0,13.0,602.72
SPY,2025-06-16 17:03:00+00:00,602.64,602.66,602.64,602.645,2154.0,17.0,602.64725
SPY,2025-06-16 17:04:00+00:00,602.655,602.68,602.63,602.68,2214.0,21.0,602.649995
SPY,2025-06-16 17:05:00+00:00,602.67,602.67,602.535,602.535,728.0,12.0,602.644167
SPY,2025-06-16 17:06:00+00:00,602.47,602.48,602.44,602.48,1537.0,19.0,602.460526
SPY,2025-06-16 17:07:00+00:00,602.55,602.63,602.53,602.63,957.0,15.0,602.561875
SPY,2025-06-16 17:08:00+00:00,602.555,602.635,602.49,602.635,2283.0,33.0,602.585224
SPY,2025-06-16 17:09:00+00:00,602.665,602.715,602.665,602.71,729.0,26.0,602.687947
SPY,2025-06-16 17:10:00+00:00,602.695,602.735,602.695,602.71,953.0,19.0,602.721
SPY,2025-06-16 17:11:00+00:00,602.77,602.81,602.6,602.6,1215.0,25.0,602.704545
SPY,2025-06-16 17:12:00+00:00,602.48,602.48,602.36,602.36,835.0,24.0,602.428333
SPY,2025-06-16 17:13:00+00:00,602.5,602.56,602.5,602.56,1685.0,29.0,602.533462
SPY,2025-06-16 17:14:00+00:00,602.52,602.545,602.43,602.43,1723.0,21.0,602.488614
SPY,2025-06-16 17:15:00+00:00,602.455,602.455,602.36,602.39,2991.0,34.0,602.381943
SPY,2025-06-16 17:16:00+00:00,602.38,602.55,602.37,602.55,1669.0,26.0,602.415306
SPY,2025-06-16 17:17:00+00:00,602.54,602.54,602.53,602.54,1030.0,21.0,602.538812
SPY,2025-06-16 17:18:00+00:00,602.47,602.64,602.47,602.64,1584.0,28.0,602.541019
SPY,2025-06-16 17:19:00+00:00,602.65,602.73,602.65,602.72,2649.0,25.0,602.709334
SPY,2025-06-16 17:20:00+00:00,602.775,602.895,602.76,602.83,1880.0,23.0,602.835
SPY,2025-06-16 17:21:00+00:00,602.76,602.77,602.74,602.74,1478.0,27.0,602.755417
SPY,2025-06-16 17:22:00+00:00,602.72,602.76,602.7,602.705,1870.0,27.0,602.721186
SPY,2025-06-16 17:23:00+00:00,602.7,602.785,602.7,602.785,1300.0,23.0,602.744554
SPY,2025-06-16 17:24:00+00:00,602.785,602.9,602.785,602.835,1972.0,29.0,602.835
SPY,2025-06-16 17:25:00+00:00,602.835,603.09,602.83,603.08,2831.0,36.0,603.00026
SPY,2025-06-16 17:26:00+00:00,603.1,603.135,603.06,603.09,2331.0,29.0,603.10083
SPY,2025-06-16 17:27:00+00:00,603.06,603.14,602.96,603.14,4938.0,52.0,603.023857
SPY,2025-06-16 17:28:00+00:00,603.13,603.55,603.13,603.47,5694.0,90.0,603.395373
SPY,2025-06-16 17:29:00+00:00,603.46,603.47,603.37,603.38,4738.0,52.0,603.417073
SPY,2025-06-16 17:30:00+00:00,603.4,603.7,603.4,603.67,6097.0,71.0,603.544158
SPY,2025-06-16 17:31:00+00:00,603.68,603.68,603.35,603.435,3458.0,42.0,603.469032
SPY,2025-06-16 17:32:00+00:00,603.57,603.57,603.4,603.45,1579.0,21.0,603.44747
SPY,2025-06-16 17:33:00+00:00,603.475,603.535,603.315,603.315,2352.0,31.0,603.463492
SPY,2025-06-16 17:34:00+00:00,603.315,603.42,603.315,603.415,1029.0,19.0,603.349286
SPY,2025-06-16 17:35:00+00:00,603.49,603.525,603.21,603.28,5094.0,42.0,603.387105
SPY,2025-06-16 17:36:00+00:00,603.275,603.425,603.275,603.345,2909.0,30.0,603.364083
SPY,2025-06-16 17:37:00+00:00,603.27,603.27,603.27,603.27,107.0,7.0,603.27
SPY,2025-06-16 17:38:00+00:00,603.18,603.29,603.18,603.23,1409.0,17.0,603.264151
SPY,2025-06-16 17:39:00+00:00,603.26,603.26,603.15,603.15,966.0,23.0,603.176441
SPY,2025-06-16 17:40:00+00:00,603.08,603.22,603.08,603.22,921.0,18.0,603.12
SPY,2025-06-16 17:41:00+00:00,603.33,603.34,603.3,603.325,1721.0,21.0,603.323088
SPY,2025-06-16 17:42:00+00:00,603.255,603.255,603.255,603.255,263.0,14.0,603.255
SPY,2025-06-16 17:43:00+00:00,603.21,603.26,603.16,603.16,1485.0,26.0,603.212083
SPY,2025-06-16 17:44:00+00:00,603.19,603.19,603.11,603.13,523.0,14.0,603.141153
SPY,2025-06-16 17:45:00+00:00,603.235,603.235,603.155,603.155,575.0,16.0,603.18875
SPY,2025-06-16 17:46:00+00:00,602.96,603.01,602.96,603.0,635.0,13.0,602.988333
SPY,2025-06-16 17:47:00+00:00,602.96,603.02,602.95,603.02,522.0,9.0,602.98
SPY,2025-06-16 17:48:00+00:00,603.015,603.015,603.015,603.015,272.0,11.0,603.015
SPY,2025-06-16 17:49:00+00:00,603.07,603.11,603.05,603.05,1363.0,23.0,603.077065
SPY,2025-06-16 17:50:00+00:00,603.01,603.03,603.01,603.02,459.0,12.0,603.017229
SPY,2025-06-16 17:51:00+00:00,603.01,603.11,603.01,603.11,619.0,21.0,603.045
SPY,2025-06-16 17:52:00+00:00,603.1,603.1,602.82,602.82,6560.0,51.0,602.890941
SPY,2025-06-16 17:53:00+00:00,602.83,602.895,602.83,602.87,699.0,9.0,602.858964
SPY,2025-06-16 17:54:00+00:00,602.82,602.82,602.62,602.62,765.0,18.0,602.728
SPY,2025-06-16 17:55:00+00:00,602.55,602.55,602.45,602.53,2124.0,31.0,602.516357
SPY,2025-06-16 17:56:00+00:00,602.59,602.605,602.52,602.52,6696.0,39.0,602.558409
SPY,2025-06-16 17:57:00+00:00,602.51,602.515,602.325,602.33,8748.0,75.0,602.421231
SPY,2025-06-16 17:58:00+00:00,602.27,602.38,602.195,602.21,11558.0,114.0,602.283252
SPY,2025-06-16 17:59:00+00:00,602.175,602.33,602.14,602.3,7928.0,74.0,602.228129
SPY,2025-06-16 18:00:00+00:00,602.36,602.39,602.3,602.36,1892.0,29.0,602.354543
SPY,2025-06-16 18:01:00+00:00,602.385,602.55,602.385,602.525,1375.0,22.0,602.447273
SPY,2025-06-16 18:02:00+00:00,602.51,602.545,602.47,602.47,5022.0,31.0,602.51991
SPY,2025-06-16 18:03:00+00:00,602.525,602.63,602.52,602.63,2496.0,24.0,602.558541
SPY,2025-06-16 18:04:00+00:00,602.63,602.66,602.63,602.66,680.0,13.0,602.641818
SPY,2025-06-16 18:05:00+00:00,602.71,602.73,602.69,602.73,941.0,22.0,602.708571
SPY,2025-06-16 18:06:00+00:00,602.76,602.87,602.76,602.83,1071.0,21.0,602.834286
SPY,2025-06-16 18:07:00+00:00,602.725,602.725,602.6,602.6,1221.0,25.0,602.672337
SPY,2025-06-16 18:08:00+00:00,602.59,602.6,602.57,602.6,454.0,12.0,602.58875
SPY,2025-06-16 18:09:00+00:00,602.52,602.55,602.52,602.53,725.0,11.0,602.526667
SPY,2025-06-16 18:10:00+00:00,602.52,602.57,602.52,602.52,2025.0,37.0,602.549231
SPY,2025-06-16 18:11:00+00:00,602.56,602.56,602.4,602.41,3369.0,28.0,602.476099
SPY,2025-06-16 18:12:00+00:00,602.41,602.52,602.405,602.48,5201.0,30.0,602.428627
SPY,2025-06-16 18:13:00+00:00,602.485,602.51,602.485,602.51,414.0,11.0,602.493333
SPY,2025-06-16 18:14:00+00:00,602.59,602.64,602.59,602.64,883.0,19.0,602.61
SPY,2025-06-16 18:15:00+00:00,602.62,602.66,602.52,602.56,1296.0,23.0,602.572638
SPY,2025-06-16 18:16:00+00:00,602.615,602.64,602.58,602.58,1471.0,22.0,602.597917
SPY,2025-06-16 18:17:00+00:00,602.51,602.53,602.51,602.52,702.0,12.0,602.52
SPY,2025-06-16 18:18:00+00:00,602.505,602.58,602.5,602.5,1589.0,23.0,602.543566
SPY,2025-06-16 18:19:00+00:00,602.37,602.48,602.37,602.45,2188.0,29.0,602.410155
SPY,2025-06-16 18:20:00+00:00,602.47,602.48,602.3,602.3,2042.0,27.0,602.436951
SPY,2025-06-16 18:21:00+00:00,602.27,602.35,602.27,602.35,485.0,9.0,602.3225
SPY,2025-06-16 18:22:00+00:00,602.36,602.48,602.36,602.48,648.0,12.0,602.419816
SPY,2025-06-16 18:23:00+00:00,602.45,602.54,602.45,602.54,539.0,17.0,602.493333
SPY,2025-06-16 18:24:00+00:00,602.62,602.72,602.62,602.72,1409.0,21.0,602.642727
SPY,2025-06-16 18:25:00+00:00,602.73,602.73,602.63,602.63,1285.0,17.0,602.693
SPY,2025-06-16 18:26:00+00:00,602.54,602.63,602.54,602.62,2022.0,24.0,602.600222
SPY,2025-06-16 18:27:00+00:00,602.665,602.665,602.59,602.615,351.0,12.0,602.623333
SPY,2025-06-16 18:28:00+00:00,602.64,602.695,602.64,602.65,1458.0,20.0,602.662955
SPY,2025-06-16 18:29:00+00:00,602.645,602.645,602.53,602.53,623.0,13.0,602.587
SPY,2025-06-16 18:30:00+00:00,602.52,602.52,602.45,602.48,1314.0,25.0,602.478889
SPY,2025-06-16 18:31:00+00:00,602.48,602.48,602.36,602.36,1275.0,24.0,602.414698
SPY,2025-06-16 18:32:00+00:00,602.33,602.4,602.31,602.4,869.0,17.0,602.345798
SPY,2025-06-16 18:33:00+00:00,602.4,602.49,602.4,602.44,1859.0,29.0,602.443114
SPY,2025-06-16 18:34:00+00:00,602.415,602.42,602.395,602.42,837.0,14.0,602.415
SPY,2025-06-16 18:35:00+00:00,602.36,602.36,602.19,602.19,1305.0,25.0,602.261596
SPY,2025-06-16 18:36:00+00:00,602.21,602.28,602.21,602.28,1019.0,21.0,602.24
SPY,2025-06-16 18:37:00+00:00,602.275,602.3,602.2,602.28,3413.0,29.0,602.260163
SPY,2025-06-16 18:38:00+00:00,602.27,602.38,602.26,602.27,3924.0,51.0,602.324384
SPY,2025-06-16 18:39:00+00:00,602.26,602.3,602.26,602.3,2014.0,29.0,602.278284
SPY,2025-06-16 18:40:00+00:00,602.27,602.35,602.23,602.31,1982.0,22.0,602.281718
SPY,2025-06-16 18:41:00+00:00,602.34,602.37,602.33,602.36,1779.0,18.0,602.357006
SPY,2025-06-16 18:42:00+00:00,602.3,602.39,602.28,602.28,1095.0,18.0,602.33
SPY,2025-06-16 18:43:00+00:00,602.34,602.34,602.29,602.29,637.0,7.0,602.330833
SPY,2025-06-16 18:44:00+00:00,602.28,602.33,602.28,602.31,1099.0,15.0,602.309769
SPY,2025-06-16 18:45:00+00:00,602.29,602.29,602.08,602.19,4219.0,55.0,602.148856
